person_id,x,y,cluster
Grp20220712.15.1,21.913263,1.870829,0
Grp20220712.15.1,21.820127,1.853746,0
Grp20220712.15.1,21.728357,1.832901,0
Grp20220712.15.1,21.600069,1.844997,0
Grp20220712.15.1,21.511766,1.835747,0
Grp20220712.15.1,21.419533,1.849657,0
Grp20220712.15.1,21.296333,1.848193,0
Grp20220712.15.1,21.198799,1.837924,0
Grp20220712.15.1,21.117931,1.846983,0
Grp20220712.15.1,20.989155,1.895386,0
Grp20220712.15.1,20.660719,2.213251,0
Grp20220712.15.1,20.641092,2.187621,0
Grp20220712.15.1,20.590183,2.222358,0
Grp20220712.15.1,20.560095,2.251358,0
Grp20220712.15.1,20.549139,2.233679,0
Grp20220712.15.1,20.464409,2.219273,0
Grp20220712.15.1,20.387825,2.240097,0
Grp20220712.15.1,20.447678,2.098878,0
Grp20220712.15.1,20.327721,2.254580,0
Grp20220712.15.1,20.341631,2.214765,0
Grp20220712.15.1,20.394297,2.171746,0
Grp20220712.15.1,20.434069,2.138718,0
Grp20220712.15.1,20.481344,2.064617,0
Grp20220712.15.1,20.506203,2.029667,0
Grp20220712.15.1,20.534597,2.022745,0
Grp20220712.15.1,20.566828,2.021227,0
Grp20220712.15.1,20.611952,2.018789,0
Grp20220712.15.1,20.629301,2.008571,0
Grp20220712.15.1,20.643820,2.006833,0
Grp20220712.15.1,20.657391,1.973898,0
Grp20220712.15.1,20.636038,2.026392,0
Grp20220712.15.1,20.623018,2.060897,0
Grp20220712.15.1,20.627052,2.092268,0
Grp20220712.15.1,20.668234,2.083040,0
Grp20220712.15.1,20.678864,2.070134,0
Grp20220712.15.1,20.687927,2.053212,0
Grp20220712.15.1,20.706078,2.034856,0
Grp20220712.15.1,20.725954,2.015418,0
Grp20220712.15.1,20.744251,2.002234,0
Grp20220712.15.1,20.748226,2.013139,0
Grp20220712.15.1,20.738550,2.022986,0
Grp20220712.15.1,20.714140,2.027866,0
Grp20220712.15.1,20.717518,2.037523,0
Grp20220712.15.1,20.725500,2.052927,0
Grp20220712.15.1,20.742657,2.060799,0
Grp20220712.15.1,20.735945,2.064204,0
Grp20220712.15.1,20.722065,2.069195,0
Grp20220712.15.1,20.697567,2.068505,0
Grp20220712.15.1,20.662888,2.115072,0
Grp20220712.15.1,20.627138,2.165336,0
Grp20220712.15.1,20.597425,2.211248,0
Grp20220712.15.1,20.577574,2.206482,0
Grp20220712.15.1,20.544418,2.203129,0
Grp20220712.15.1,20.509611,2.203053,0
Grp20220712.15.1,20.513704,2.207305,0
Grp20220712.15.1,20.516027,2.207598,0
Grp20220712.15.1,20.525799,2.208561,0
Grp20220712.15.1,20.525389,2.216101,0
Grp20220712.15.1,20.506891,2.227436,0
Grp20220712.15.1,20.483194,2.230262,0
Grp20220712.15.1,20.480415,2.216398,0
Grp20220712.15.1,20.461493,2.223400,0
Grp20220712.15.1,20.446877,2.233520,0
Grp20220712.15.1,20.441511,2.231574,0
Grp20220712.15.1,20.444952,2.222000,0
Grp20220712.15.1,20.417585,2.225225,0
Grp20220712.15.1,20.422901,2.229688,0
Grp20220712.15.1,20.433224,2.233738,0
Grp20220712.15.1,20.444389,2.228540,0
